Steps,Policy/Entropy,Policy/Extrinsic Value Estimate,Environment/Episode Length,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
2530000,4.1031113,0.15772997,394.8333333333333,0.6916666744897763,0.6916666744897763,1.0
2535000,3.9490278,0.1591132,225.5,0.41363637386397883,0.41363637386397883,1.0
2540000,3.9545772,0.18557005,397.7857142857143,0.800000013517482,0.800000013517482,1.0
2545000,3.9729135,0.17879048,350.1333333333333,0.7000000168879826,0.7000000168879826,1.0
2550000,3.9745147,0.19322702,497.1111111111111,1.1000000230140157,1.1000000230140157,1.0
2555000,3.9070609,0.19569592,514.0,1.2300000227987766,1.2300000227987766,1.0
2560000,3.9806209,0.18605657,314.5,0.628571441663163,0.628571441663163,1.0
2565000,4.035418,0.17291112,300.0,0.5000000105184668,0.5000000105184668,1.0
2570000,3.9966168,0.16921744,351.35714285714283,0.7571428705539022,0.7571428705539022,1.0
2575000,4.008863,0.17475052,277.125,0.5187500123865902,0.5187500123865902,1.0
2580000,3.7839017,0.1962741,441.85714285714283,1.0928571628672736,1.0928571628672736,1.0
2585000,3.9484172,0.18690662,378.46153846153845,0.8538461642769667,0.8538461642769667,1.0
2590000,4.0479965,0.14303838,230.8181818181818,0.3363636440851472,0.3363636440851472,1.0
2595000,3.9479043,0.175535,292.1764705882353,0.44117647935362425,0.44117647935362425,1.0
2600000,3.952108,0.14797655,263.15,0.35500000715255736,0.35500000715255736,1.0
2605000,3.969204,0.14971901,280.0,0.43529412983094945,0.43529412983094945,1.0
2610000,4.0075307,0.16960967,273.55555555555554,0.6210526443625751,0.6210526443625751,1.0
2615000,4.0415406,0.17119123,369.53846153846155,0.6769230904487463,0.6769230904487463,1.0
2620000,4.013513,0.16717346,358.5,0.5928571559488773,0.5928571559488773,1.0
2625000,4.0933332,0.17428039,345.6,0.6642857252487114,0.6642857252487114,1.0
2630000,4.13637,0.16655733,297.93333333333334,0.5812500123865902,0.5812500123865902,1.0
2635000,4.0644736,0.17124237,301.77777777777777,0.5833333482344946,0.5833333482344946,1.0
2640000,4.1730742,0.1554912,317.0,0.5384615516433349,0.5384615516433349,1.0
2645000,4.1398,0.1534173,364.53333333333336,0.6933333491285641,0.6933333491285641,1.0
2650000,4.095173,0.14898865,357.35714285714283,0.578571437724999,0.578571437724999,1.0
2655000,4.1209507,0.15766685,312.07142857142856,0.542857156268188,0.542857156268188,1.0
2660000,3.9825306,0.16289182,537.3,1.270000022649765,1.270000022649765,1.0
2665000,4.037057,0.19410019,526.7777777777778,1.2555555717812643,1.2555555717812643,1.0
2670000,4.1378813,0.17224897,359.7142857142857,0.607142868318728,0.607142868318728,1.0
2675000,4.0322456,0.1712413,413.15384615384613,0.900000016276653,0.900000016276653,1.0
2680000,4.005287,0.15794373,322.7857142857143,0.5428571557360036,0.5428571557360036,1.0
2685000,4.053567,0.15694736,419.2142857142857,0.8214285879262856,0.8214285879262856,1.0
2690000,4.294882,0.14984389,293.8125,0.42500000866129994,0.42500000866129994,1.0
2695000,4.0497956,0.14571612,484.0,0.9500000178813934,0.9500000178813934,1.0
2700000,4.0731707,0.15147404,447.5833333333333,0.900000017757217,0.900000017757217,1.0
2705000,4.1653433,0.17193256,296.9375,0.46250001061707735,0.46250001061707735,1.0
2710000,4.1555443,0.16174981,294.3888888888889,0.5000000120037131,0.5000000120037131,1.0
2715000,4.036182,0.18146048,592.75,1.4625000189989805,1.4625000189989805,1.0
2720000,4.1602516,0.17089878,276.77777777777777,0.5500000139905347,0.5500000139905347,1.0
2725000,4.1017385,0.18425214,411.5,0.8416666847964128,0.8416666847964128,1.0
2730000,3.9856367,0.1615253,528.125,0.8875000141561031,0.8875000141561031,1.0
2735000,4.159017,0.16556343,352.94117647058823,0.6058823659139521,0.6058823659139521,1.0
2740000,4.04576,0.18691362,312.5,0.8312500170432031,0.8312500170432031,1.0
2745000,4.0746813,0.18015301,374.0,0.7666666818161806,0.7666666818161806,1.0
2750000,4.1276217,0.17253433,286.29411764705884,0.5470588378169957,0.5470588378169957,1.0
2755000,4.0530224,0.15735011,414.25,0.9583333457509676,0.9583333457509676,1.0
2760000,4.098973,0.18105064,489.90909090909093,1.0363636572252621,1.0363636572252621,1.0
2765000,4.071683,0.17596363,530.25,1.1000000201165676,1.1000000201165676,1.0
2770000,4.1855497,0.16217133,656.4444444444445,1.2444444629881117,1.2444444629881117,1.0
2775000,4.0874596,0.20835286,339.42857142857144,0.7214285896292755,0.7214285896292755,1.0
2780000,4.0164547,0.1814901,638.625,1.4625000217929482,1.4625000217929482,1.0
2785000,4.026083,0.19583996,734.7142857142857,1.6142857457910265,1.6142857457910265,1.0
2790000,4.119848,0.20725913,368.72727272727275,0.7909091081131588,0.7909091081131588,1.0
2795000,4.0888886,0.19543253,460.6,1.0800000257790088,1.0800000257790088,1.0
2800000,4.099944,0.18933198,808.5714285714286,1.7714285988892828,1.7714285988892828,1.0
2805000,4.156285,0.21387948,534.0,1.2100000284612178,1.2100000284612178,1.0
2810000,4.0761104,0.18851599,374.72727272727275,0.7090909216891635,0.7090909216891635,1.0
2815000,4.1997952,0.15399173,385.6666666666667,0.7200000137090683,0.7200000137090683,1.0
2820000,3.9974146,0.1486837,606.2222222222222,0.8250000150874257,0.8250000150874257,1.0
2825000,4.0415654,0.16142546,267.0,0.7066666786869367,0.7066666786869367,1.0
2830000,4.1019106,0.16175485,442.0833333333333,0.9583333500971397,0.9583333500971397,1.0
2835000,3.8343012,0.22096741,509.0,1.3400000244379044,1.3400000244379044,1.0
2840000,3.97699,0.1856331,383.4,0.8400000130136808,0.8400000130136808,1.0
2845000,3.8872225,0.18912181,313.625,0.6375000178813934,0.6375000178813934,1.0
2850000,3.7994883,0.16735536,388.38461538461536,0.7500000093132257,0.7500000093132257,1.0
2855000,3.9055743,0.15994135,218.52631578947367,0.40000001080334185,0.40000001080334185,1.0
2860000,3.7918591,0.17533743,429.0,1.1000000208616256,1.1000000208616256,1.0
2865000,3.788081,0.20216306,421.3636363636364,1.2666666905085247,1.2666666905085247,1.0
2870000,3.665261,0.18926875,492.75,1.062500019557774,1.062500019557774,1.0
2875000,3.7623596,0.20014736,672.0,1.737500024959445,1.737500024959445,1.0
2880000,3.8767376,0.19559671,371.57142857142856,0.7785714407052312,0.7785714407052312,1.0
2885000,3.944631,0.17947069,246.5,0.39500000774860383,0.39500000774860383,1.0
2890000,3.9122744,0.17337883,552.4,1.2900000214576721,1.2900000214576721,1.0
2895000,3.9453912,0.16456121,310.06666666666666,0.5400000110268592,0.5400000110268592,1.0
2900000,3.8696907,0.16691197,353.7857142857143,0.7642857309963021,0.7642857309963021,1.0
2905000,3.7922757,0.19209558,519.0,1.260000017285347,1.260000017285347,1.0
2910000,3.955776,0.15723082,223.29166666666666,0.39583334016303223,0.39583334016303223,1.0
2915000,3.9972801,0.15703762,205.7,0.31000000797212124,0.31000000797212124,1.0
2920000,4.005134,0.15382326,350.06666666666666,0.6466666797796885,0.6466666797796885,1.0
2925000,3.9550984,0.1665389,357.93333333333334,0.6533333460489908,0.6533333460489908,1.0
2930000,3.909412,0.16149287,278.89473684210526,0.41111112137635547,0.41111112137635547,1.0
2935000,3.8186858,0.19153513,521.0,1.3800000250339508,1.3800000250339508,1.0
2940000,3.7696393,0.2164018,537.8888888888889,1.3333333589964442,1.3333333589964442,1.0
2945000,3.8235795,0.2053812,317.0833333333333,0.6250000117967526,0.6250000117967526,1.0
2950000,3.9321833,0.17383277,268.6818181818182,0.5363636453720656,0.5363636453720656,1.0
2955000,3.838191,0.20081174,442.0833333333333,1.0166666855414708,1.0166666855414708,1.0
2960000,3.9290733,0.18274811,345.6666666666667,0.6266666774948438,0.6266666774948438,1.0
2965000,3.7250822,0.1881515,309.0,0.5933333496252696,0.5933333496252696,1.0
2970000,3.82289,0.17504826,492.3,1.0700000166893004,1.0700000166893004,1.0
2975000,3.877114,0.21343687,411.5,0.8666666876524687,0.8666666876524687,1.0
2980000,3.9826922,0.16667391,239.47619047619048,0.4428571498110181,0.4428571498110181,1.0
2985000,3.9213505,0.17902711,309.8235294117647,0.6705882501076249,0.6705882501076249,1.0
2990000,3.8174067,0.20065391,437.8888888888889,0.9777777997983826,0.9777777997983826,1.0
2995000,3.897749,0.1813859,399.0,0.7266666819651921,0.7266666819651921,1.0
3000000,3.7303185,0.19520342,412.8333333333333,0.9000000233451525,0.9000000233451525,1.0
3005000,3.6951015,0.17939363,436.90909090909093,0.890909109603275,0.890909109603275,1.0
3010000,3.594518,0.18589216,530.7,1.200000023841858,1.200000023841858,1.0
3015000,3.5997798,0.18860732,304.92857142857144,0.6357142978480884,0.6357142978480884,1.0
3020000,3.7261508,0.16231038,291.6111111111111,0.48333334426085156,0.48333334426085156,1.0
3025000,3.7338266,0.16098414,399.0,0.8857143031699317,0.8857143031699317,1.0
3030000,3.62891,0.17378218,613.5,1.5625000214204192,1.5625000214204192,1.0
3035000,3.8892586,0.15557441,257.8235294117647,0.42941177548731074,0.42941177548731074,1.0
3040000,3.8746984,0.185445,545.7,1.4500000163912774,1.4500000163912774,1.0
3045000,3.7458704,0.17990749,480.25,1.0875000189989805,1.0875000189989805,1.0
3050000,3.716762,0.19535989,674.8888888888889,1.566666692495346,1.566666692495346,1.0
3055000,3.5958123,0.19462344,665.75,1.437500026077032,1.437500026077032,1.0
3060000,3.5390358,0.21300861,395.6,0.6900000154972077,0.6900000154972077,1.0
3065000,3.6056778,0.19871894,549.0,1.1272727461023764,1.1272727461023764,1.0
3070000,3.6272204,0.18024777,452.09090909090907,1.0636363781311295,1.0636363781311295,1.0
3075000,3.6105964,0.22935754,594.75,1.5375000229105353,1.5375000229105353,1.0
3080000,3.5860589,0.20692228,570.4285714285714,0.9000000155397824,0.9000000155397824,1.0
3085000,3.655237,0.1946668,594.2857142857143,1.3857143106205123,1.3857143106205123,1.0
3090000,4.07585,0.064899154,None,None,None,1.0
3095000,4.0554266,0.04549831,None,None,None,1.0
3100000,4.1563854,0.03886389,None,None,None,1.0
3105000,4.407695,0.055797625,None,None,None,1.0
3110000,4.4381704,0.0397805,None,None,None,1.0
3115000,4.4369903,0.028207723,None,None,None,1.0
3120000,4.4569473,0.019537553,None,None,None,1.0
3125000,4.344962,0.013693288,None,None,None,1.0
3130000,4.4051394,0.009803893,None,None,None,1.0
3135000,4.320826,0.015886191,None,None,None,1.0
3140000,4.2635937,0.01268982,None,None,None,1.0
3145000,4.3032894,0.009392631,None,None,None,1.0
3150000,4.3428984,0.006964226,None,None,None,1.0
3155000,4.2941384,0.0052105044,None,None,None,1.0
3160000,4.2150145,0.0037903034,None,None,None,1.0
3165000,4.3100457,0.0027757122,None,None,None,1.0
3170000,4.3471804,0.0019877881,None,None,None,1.0
3175000,4.3208723,0.0013966364,None,None,None,1.0
3180000,4.266752,0.0010132213,None,None,None,1.0
3185000,4.2926173,0.00072849717,None,None,None,1.0
3190000,4.285353,0.0005241939,None,None,None,1.0
3195000,4.3513575,0.00038559944,None,None,None,1.0
3200000,4.283311,0.00027928784,None,None,None,1.0
3205000,4.1795335,0.00019697133,None,None,None,1.0
3210000,4.152753,0.0001430885,None,None,None,1.0
3215000,4.0691285,0.000102530736,None,None,None,1.0
3220000,3.9791262,7.631342e-05,None,None,None,1.0
3225000,3.9130273,5.501017e-05,None,None,None,1.0
3230000,3.9749753,3.8966824e-05,None,None,None,1.0
3235000,3.9951527,2.7607266e-05,None,None,None,1.0
3240000,3.824038,2.0075637e-05,None,None,None,1.0
3245000,3.720995,1.4511917e-05,None,None,None,1.0
3250000,3.6034565,1.0435637e-05,None,None,None,1.0
3255000,3.6269288,7.5105672e-06,None,None,None,1.0
3260000,4.552415,0.03330935,None,None,None,1.0
3265000,4.944106,0.038013346,None,None,None,1.0
3270000,4.9457545,0.02672855,None,None,None,1.0
3275000,4.9376693,0.019123074,None,None,None,1.0
